,tweet_id,timestamp,text,dog_name,retweet_count,favorite_count,jpg_url,img_num,first_pred_group,first_pred_conf,is_first_pred_dog,second_pred_group,second_pred_conf,is_second_pred_dog,third_pred_group,third_pred_conf,is_third_pred_dog,dog_stage,final_rating
1181,715928423106027520,2016-04-01 15:46:52+00:00,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,Bubbles,851,3103,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,1,pug,0.976685,1,french_bulldog,0.0196626,1,bull_mastiff,0.00227819,1,,1.1
1183,715733265223708672,2016-04-01 02:51:22+00:00,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,,1635,4536,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,1,dandie_dinmont,0.740229,1,miniature_poodle,0.0819151,1,toy_poodle,0.0637485,1,,1.0
1185,715696743237730304,2016-04-01 00:26:15+00:00,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,Toby,1252,3806,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,1,staffordshire_bullterrier,0.427836,1,pug,0.221409,1,french_bulldog,0.132135,1,,1.0
1186,715680795826982913,2016-03-31 23:22:53+00:00,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,Zeus,1557,4167,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,1,golden_retriever,0.990715,1,labrador_retriever,0.00222834,1,chow,0.00119715,1,,1.2
1187,715360349751484417,2016-03-31 02:09:32+00:00,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,Bertson,1511,5308,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg,1,nail,0.8555520000000001,0,screw,0.0732773,0,padlock,0.0239704,0,,1.1
1188,715342466308784130,2016-03-31 00:58:29+00:00,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,Oscar,667,2963,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,1,west_highland_white_terrier,0.597111,1,soft_coated_wheaten_terrier,0.142993,1,lakeland_terrier,0.136712,1,,1.0
1189,715220193576927233,2016-03-30 16:52:36+00:00,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,Nico,627,2360,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,1,chihuahua,0.584026,1,italian_greyhound,0.377077,1,boston_bull,0.017400400000000003,1,,1.0
1190,715200624753819648,2016-03-30 15:34:51+00:00,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,Michelangelope,1808,4999,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,1,chihuahua,0.956787,1,beagle,0.00838287,1,labrador_retriever,0.00834409,1,,1.2
1191,715009755312439296,2016-03-30 02:56:24+00:00,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,Siba,1183,4033,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,1,dingo,0.31090300000000004,0,chihuahua,0.142288,1,cardigan,0.103945,1,,1.2
1192,714982300363173890,2016-03-30 01:07:18+00:00,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,Calbert,1003,3614,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,1,brittany_spaniel,0.944376,1,beagle,0.0254353,1,ibizan_hound,0.00996204,1,,0.9
1194,714957620017307648,2016-03-29 23:29:14+00:00,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,Curtis,1365,4026,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,1,great_pyrenees,0.251516,1,samoyed,0.139346,1,kuvasz,0.129005,1,,1.0
1195,714631576617938945,2016-03-29 01:53:39+00:00,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,Benedict,959,3187,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,1,meerkat,0.143497,0,weasel,0.117402,0,black_footed_ferret,0.0999327,0,,0.4
1196,714606013974974464,2016-03-29 00:12:05+00:00,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,,895,3531,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,1,norfolk_terrier,0.293007,1,labrador_retriever,0.256198,1,golden_retriever,0.129643,1,,1.2
1198,714258258790387713,2016-03-28 01:10:13+00:00,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",Travis,704,2947,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,1,collie,0.176758,1,chesapeake_bay_retriever,0.101834,1,beagle,0.101294,1,,1.0
1199,714251586676113411,2016-03-28 00:43:43+00:00,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,Thumas,808,3181,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,2,soft_coated_wheaten_terrier,0.751962,1,bedlington_terrier,0.175652,1,great_pyrenees,0.0114524,1,,0.8
1200,714214115368108032,2016-03-27 22:14:49+00:00,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,,842,2210,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,1,pug,0.533967,1,bloodhound,0.164826,1,german_shepherd,0.046524,1,,1.3
1201,714141408463036416,2016-03-27 17:25:54+00:00,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",,1354,4196,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,1,labrador_retriever,0.586951,1,golden_retriever,0.378812,1,redbone,0.00360489,1,,1.0
1202,713919462244790272,2016-03-27 02:43:58+00:00,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,Kanu,766,3200,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,1,siberian_husky,0.463223,1,eskimo_dog,0.389959,1,malamute,0.0979627,1,,1.2
1204,713900603437621249,2016-03-27 01:29:02+00:00,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,,710,2757,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,1,golden_retriever,0.371816,1,cocker_spaniel,0.17741300000000002,1,irish_setter,0.0927252,1,,1.1
1205,713761197720473600,2016-03-26 16:15:05+00:00,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,Piper,1322,4717,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1,brittany_spaniel,0.797936,1,english_springer,0.044718199999999986,1,welsh_springer_spaniel,0.0379107,1,,1.2
1206,713411074226274305,2016-03-25 17:03:49+00:00,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,,1260,4296,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,1,great_pyrenees,0.720337,1,samoyed,0.12954200000000002,1,kuvasz,0.122451,1,,1.1
1207,713177543487135744,2016-03-25 01:35:51+00:00,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,Lance,2761,7015,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,1,whippet,0.734244,1,basenji,0.025948,1,great_dane,0.0258743,1,,1.0
1208,713175907180089344,2016-03-25 01:29:21+00:00,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,Opie,1432,4327,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,1,timber_wolf,0.503788,0,malamute,0.430624,1,siberian_husky,0.0284542,1,,1.0
1209,712809025985978368,2016-03-24 01:11:29+00:00,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,Stubert,6503,18505,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,labrador_retriever,0.8686709999999999,1,carton,0.0950952,0,pug,0.00765137,1,,1.0
1210,712717840512598017,2016-03-23 19:09:09+00:00,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,,4793,11961,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,1,great_pyrenees,0.732043,1,kuvasz,0.121375,1,irish_wolfhound,0.0495237,1,,1.0
1211,712668654853337088,2016-03-23 15:53:42+00:00,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,Sunny,1176,4061,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,1,labrador_retriever,0.829058,1,golden_retriever,0.0386645,1,chihuahua,0.0262214,1,,1.0
1212,712438159032893441,2016-03-23 00:37:48+00:00,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,Kane,1515,5169,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,1,ice_bear,0.869477,0,great_pyrenees,0.069457,1,labrador_retriever,0.02474,1,,1.1
1214,712097430750289920,2016-03-22 02:03:52+00:00,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,,998,3664,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,1,labrador_retriever,0.720481,1,whippet,0.048031800000000006,1,chesapeake_bay_retriever,0.0450464,1,,1.0
1215,712092745624633345,2016-03-22 01:45:15+00:00,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,Steven,858,2851,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,1,triceratops,0.235373,0,llama,0.153126,0,three_toed_sloth,0.11184,0,,0.7
1216,712085617388212225,2016-03-22 01:16:55+00:00,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",Olive,471,3185,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,2,shih_tzu,0.625129,1,tibetan_terrier,0.126897,1,lhasa,0.119663,1,,1.1
1217,712065007010385924,2016-03-21 23:55:01+00:00,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,Chester,603,2188,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,1,goose,0.214301,0,gibbon,0.084253,0,pizza,0.0801683,0,,0.6
1219,711968124745228288,2016-03-21 17:30:03+00:00,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,Winston,2232,7818,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,1,espresso,0.4301350000000001,0,coffee_mug,0.418483,0,cup,0.08839119999999999,0,pupper,1.0
1220,711743778164514816,2016-03-21 02:38:34+00:00,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,Roosevelt,961,2762,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,1,lakeland_terrier,0.459515,1,miniature_poodle,0.219661,1,standard_poodle,0.130189,1,,1.1
1221,711732680602345472,2016-03-21 01:54:29+00:00,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,,3953,8565,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,3,dingo,0.366875,0,ibizan_hound,0.334929,1,eskimo_dog,0.07387619999999999,1,,1.0
1222,711694788429553666,2016-03-20 23:23:54+00:00,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,,17734,31921,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,1,brown_bear,0.7132930000000001,0,indian_elephant,0.172844,0,water_buffalo,0.0389022,0,,1.3
1223,711652651650457602,2016-03-20 20:36:28+00:00,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,Gary,887,3734,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,1,llama,0.8567889999999999,0,arabian_camel,0.098727,0,neck_brace,0.0163772,0,,0.9
1224,711363825979756544,2016-03-20 01:28:47+00:00,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",,1095,3528,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,1,pembroke,0.7509060000000001,1,cardigan,0.241152,1,basenji,0.00263962,1,,1.1
1225,711306686208872448,2016-03-19 21:41:44+00:00,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,,714,3206,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,1,leatherback_turtle,0.280835,0,loggerhead,0.12329,0,dandie_dinmont,0.0867925,1,,0.3
1226,711008018775851008,2016-03-19 01:54:56+00:00,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,Chuckles,591,2911,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1,french_bulldog,0.731405,1,boston_bull,0.150672,1,pug,0.0218109,1,pupper,1.1
1227,710997087345876993,2016-03-19 01:11:29+00:00,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,Milo,1340,4442,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,1,malamute,0.28126,1,eskimo_dog,0.232641,1,pembroke,0.091602,1,,1.2
1228,710844581445812225,2016-03-18 15:05:29+00:00,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,Staniel,661,2474,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,1,dingo,0.536593,0,pembroke,0.200407,1,basenji,0.0607345,1,,1.0
1229,710833117892898816,2016-03-18 14:19:56+00:00,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,Sora,514,2611,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,1,pembroke,0.803742,1,cardigan,0.189712,1,german_shepherd,0.00174609,1,,1.2
1230,710658690886586372,2016-03-18 02:46:49+00:00,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,,545,2243,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,1,soft_coated_wheaten_terrier,0.948617,1,dandie_dinmont,0.0186644,1,cairn,0.0159427,1,,1.0
1232,710588934686908417,2016-03-17 22:09:38+00:00,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,Beemo,1800,4399,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,4,pembroke,0.982004,1,cardigan,0.00894347,1,malamute,0.007549899999999998,1,,1.2
1234,710283270106132480,2016-03-17 01:55:02+00:00,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,Gunner,506,2090,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,2,shih_tzu,0.932401,1,lhasa,0.0308057,1,tibetan_terrier,0.00897428,1,,1.1
1235,710272297844797440,2016-03-17 01:11:26+00:00,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,,1209,4402,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1,old_english_sheepdog,0.586307,1,wire_haired_fox_terrier,0.118622,1,lakeland_terrier,0.106806,1,,1.1
1236,710269109699739648,2016-03-17 00:58:46+00:00,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",,1081,2327,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,1,pug,0.415495,1,german_shepherd,0.17815699999999998,1,labrador_retriever,0.100202,1,,1.3
1237,710153181850935296,2016-03-16 17:18:07+00:00,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,Lacy,865,2823,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,2,cowboy_hat,0.979053,0,sombrero,0.0106825,0,cocker_spaniel,0.00271296,1,,1.1
1238,710140971284037632,2016-03-16 16:29:35+00:00,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,Tater,852,2676,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,1,pekinese,0.95317,1,papillon,0.0195169,1,japanese_spaniel,0.00582051,1,,0.8
1239,710117014656950272,2016-03-16 14:54:24+00:00,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,,1913,5302,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2,toy_poodle,0.802092,1,miniature_poodle,0.111647,1,cocker_spaniel,0.0628662,1,pupper,1.1
1240,709918798883774466,2016-03-16 01:46:45+00:00,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,Watson,1055,3404,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,2,pembroke,0.956222,1,cardigan,0.0207273,1,chihuahua,0.00791218,1,,1.2
1241,709901256215666688,2016-03-16 00:37:03+00:00,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",,99,644,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,2,bib,0.998814,0,handkerchief,0.000511773,0,umbrella,0.000224477,0,,1.2
1242,709852847387627521,2016-03-15 21:24:41+00:00,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,,1165,3421,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,2,chihuahua,0.945629,1,pomeranian,0.0192036,1,west_highland_white_terrier,0.0101342,1,,1.2
1243,709566166965075968,2016-03-15 02:25:31+00:00,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,Olaf,1159,3454,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1,chow,0.999837,1,tibetan_mastiff,0.000116907,1,australian_terrier,1.13384e-05,1,,1.2
1244,709556954897764353,2016-03-15 01:48:55+00:00,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,Cecil,1037,3199,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,2,golden_retriever,0.790026,1,kuvasz,0.105031,1,labrador_retriever,0.0870512,1,,1.2
1245,709519240576036864,2016-03-14 23:19:03+00:00,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,Vince,230,1454,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,1,cocker_spaniel,0.414982,1,newfoundland,0.225482,1,flat_coated_retriever,0.196789,1,,0.9
1246,709449600415961088,2016-03-14 18:42:20+00:00,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,Karma,554,2146,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2,maltese_dog,0.780187,1,dandie_dinmont,0.07442869999999999,1,norfolk_terrier,0.033776199999999985,1,,1.0
1247,709409458133323776,2016-03-14 16:02:49+00:00,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,Billy,656,2538,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1,shetland_sheepdog,0.79745,1,collie,0.0540553,1,keeshond,0.0316733,1,,0.8
1248,709225125749587968,2016-03-14 03:50:21+00:00,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,Walker,557,2350,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1,labrador_retriever,0.271109,1,pomeranian,0.15048699999999998,1,golden_retriever,0.145578,1,,1.1
1249,709207347839836162,2016-03-14 02:39:42+00:00,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,Penny,5580,12129,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,1,chihuahua,0.948323,1,italian_greyhound,0.0177303,1,quilt,0.016687900000000002,0,,1.1
1250,709198395643068416,2016-03-14 02:04:08+00:00,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",,620,2377,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,1,borzoi,0.490783,1,wire_haired_fox_terrier,0.0835133,1,english_setter,0.0831843,1,,0.9
1252,709158332880297985,2016-03-13 23:24:56+00:00,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,Rodney,402,1978,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,1,siberian_husky,0.212957,1,eskimo_dog,0.178887,1,labrador_retriever,0.174218,1,,1.0
1253,709042156699303936,2016-03-13 15:43:18+00:00,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,Klevin,1576,4592,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,1,hotdog,0.8265790000000001,0,rottweiler,0.0681793,1,labrador_retriever,0.0492179,1,,0.9
1255,708845821941387268,2016-03-13 02:43:08+00:00,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,,868,2898,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,1,schipperke,0.74564,1,kelpie,0.167853,1,boston_bull,0.0147629,1,pupper,0.9
1256,708834316713893888,2016-03-13 01:57:25+00:00,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,Malikai,486,1641,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1,eskimo_dog,0.283945,1,giant_panda,0.218252,0,malamute,0.180401,1,,1.0
1257,708810915978854401,2016-03-13 00:24:26+00:00,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,Mister,6703,15995,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,2,golden_retriever,0.976139,1,labrador_retriever,0.0163009,1,norfolk_terrier,0.00187137,1,,1.0
1258,708738143638450176,2016-03-12 19:35:15+00:00,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,Coco,787,2683,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1,pomeranian,0.933457,1,samoyed,0.05722080000000001,1,west_highland_white_terrier,0.000904151,1,,1.1
1259,708711088997666817,2016-03-12 17:47:45+00:00,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,Smokey,694,2457,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,2,tennis_ball,0.912961,0,german_short_haired_pointer,0.0526946,1,labrador_retriever,0.0184774,1,,1.1
1260,708479650088034305,2016-03-12 02:28:06+00:00,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,Bear,659,2472,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,1,shih_tzu,0.218479,1,lhasa,0.201966,1,norfolk_terrier,0.165225,1,,1.3
1261,708469915515297792,2016-03-12 01:49:25+00:00,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,Bobble,790,3020,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1,chihuahua,0.748163,1,toy_terrier,0.127717,1,pembroke,0.042141000000000005,1,,1.1
1263,708356463048204288,2016-03-11 18:18:36+00:00,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,Oliver,1274,3475,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2,pug,0.871283,1,french_bulldog,0.04182,1,bath_towel,0.015228,0,,1.0
1264,708349470027751425,2016-03-11 17:50:48+00:00,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,River,717,2291,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,1,muzzle,0.24389,0,basenji,0.187158,1,boston_bull,0.092727,1,,1.1
1265,708149363256774660,2016-03-11 04:35:39+00:00,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,Jebberson,1508,4182,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1,cardigan,0.350993,1,basset,0.164555,1,toy_terrier,0.0804836,1,,1.0
1266,708130923141795840,2016-03-11 03:22:23+00:00,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,,827,3290,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,1,french_bulldog,0.710354,1,chihuahua,0.262302,1,cardigan,0.00690382,1,,1.1
1267,708119489313951744,2016-03-11 02:36:57+00:00,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,Cooper,950,2622,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1,norwich_terrier,0.264483,1,norfolk_terrier,0.258786,1,chow,0.0968987,1,,0.9
1268,708109389455101952,2016-03-11 01:56:49+00:00,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,Remington,537,1897,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1,staffordshire_bullterrier,0.5161060000000001,1,american_staffordshire_terrier,0.236075,1,kelpie,0.0697495,1,,1.0
1269,708026248782585858,2016-03-10 20:26:26+00:00,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,,1868,4280,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,1,malinois,0.7864680000000001,1,chesapeake_bay_retriever,0.0689789,1,siamese_cat,0.029304400000000005,0,,1.3
1270,707995814724026368,2016-03-10 18:25:30+00:00,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,Farfle,1093,3042,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,1,agama,0.172087,0,gila_monster,0.126978,0,lumbermill,0.0504,0,,1.2
